OriginID,BranchID,prob,expected_cust,distance_km,StoreAttr
364,11,0.0011225269277533967,20.831854725247535,213.2717450584661,81702.0
364,12,0.0003409888765257494,6.328071570564857,374.8227158224131,68483.0
364,13,0.0034713930792040827,64.42211276386936,133.12839350846846,108180.0
364,14,0.0037651753892831265,69.87412487431627,109.66189188165333,82764.0
364,15,0.0005866169190584193,10.886436783886145,302.30273932672156,80003.0
365,1,0.08958078583839328,297.76653212681924,36.801048250928005,239199.0
365,2,0.26651101273622274,885.8826063352044,21.887857228846027,279304.0
365,3,0.04041066033370538,134.32503494923668,51.54719433077133,197907.0
365,4,0.030039076383398134,99.8498898984154,61.20760254885221,200416.0
365,5,0.031937835384129164,106.16136481684534,62.84665351788079,223465.0
365,6,0.03952492871976556,131.38086306450072,39.770055992242085,121358.0
365,7,0.12517730584519363,416.0893646294236,23.534795438399186,149486.0
365,8,0.34628204297957044,1151.041510864092,12.01000187885549,123198.0
365,9,0.011102530314324014,36.90481076481302,102.86656571432925,188587.0
365,10,0.008114084899624858,26.971218206353026,84.45986113382648,96651.0
365,11,0.0013433236056441744,4.465207665161236,208.9445512391469,81702.0
365,12,0.0004015863234145285,1.3348729390298928,370.4947534825531,68483.0
365,13,0.004247847563534697,14.119845301189333,128.8219728864452,108180.0
365,14,0.004667414579288378,15.514486061554567,105.35360784096251,82764.0
365,15,0.0006595644937911567,2.192392377361805,306.6090140903045,80003.0
366,1,0.09668430180315737,1635.2215963968006,21.248948796593282,239199.0
366,2,0.04515753207667435,763.7493400127933,35.3522619578933,279304.0
366,3,0.34842917786251315,5892.982685188685,9.38222663493401,197907.0
366,4,0.3633292231748249,6144.987151555813,9.230862121720737,200416.0
366,5,0.05996429501866289,1014.1761216506454,26.67953276750238,223465.0
366,6,0.02175125164936409,367.87891914569485,33.3848158615096,121358.0
366,7,0.01954156646361327,330.5065135990912,39.78247119659094,149486.0
366,8,0.006424840193364652,108.66332219037636,66.28481975338205,123198.0
366,9,0.01869089177300867,316.1190525568956,46.397232915947065,188587.0
366,10,0.008412614870095989,142.28255529793347,49.86799034722852,96651.0
366,11,0.0009373724634751652,15.85378047475547,153.7219341064994,81702.0
366,12,0.0002151218270279368,3.638355460523495,315.7032580881905,68483.0
366,13,0.004244288686118864,71.78365454832834,77.63921825079191,108180.0
366,14,0.006022251404842126,101.85433801009488,55.08687225155206,82764.0
366,15,0.00019527073325659972,3.302613911568871,363.2049340075208,80003.0
367,1,0.9680908634078897,4770.751774874081,1.0992068562824506,239199.0
367,2,0.011581548764864091,57.07387231325024,14.006803207035812,279304.0
367,3,0.0066823651359523605,32.93069538997323,15.700227185286888,197907.0
367,4,0.002855507559490557,14.071941253169465,25.35611259862959,200416.0
367,5,0.002235061951741406,11.014385298181649,30.864225086856624,223465.0
367,6,0.0030152520269267524,14.859161988695035,18.617168325552004,121358.0
367,7,0.0038298126348017022,18.873316664302788,18.302593153368612,149486.0
367,8,0.0005998608416354404,2.9561142275794503,46.04054839280144,123198.0
367,9,0.0004512190905062804,2.22360767801495,68.32331024195979,188587.0
367,10,0.00027124613293416373,1.336700943099559,62.52866884084933,96651.0
367,11,3.660621490385245e-05,0.1803954270461849,173.2867398498074,81702.0
367,12,9.365832456442008e-06,0.046154822345346215,335.0237730772963,68483.0
367,13,0.00014513625583040588,0.7152314687322402,94.22159282923809,108180.0
367,14,0.000185637130355532,0.9148197783920617,70.81961031752346,82764.0
367,15,1.0517019711209157e-05,0.051827873136838724,342.4668270314924,80003.0
368,1,0.07606893930097493,1340.715055179683,15.266012956073096,239199.0
